dataset,algorithm,run_id,score,global_accuracy,personalized_accuracy,mean_client_accuracy,p10_client_accuracy,coefficient_mean,coefficient_variance,mean_abs_coefficient_delta,clipping_frequency,unstable,run_dir
Cifar100_pathological,Ditto,ditto_cdr0.6_jr1.0_seed0,0.6204598467177608,0.5860713095634789,0.6204598467177608,0.6044179897300215,0.5347854462391908,0.0,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_pathological/Ditto/ditto_cdr0.6_jr1.0_seed0
Cifar100_pathological,Ditto,ditto_cdr0.0_jr1.0_seed0,0.6204598467177608,0.5844718427190936,0.6204598467177608,0.6044179897300215,0.5347854462391908,0.0,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_pathological/Ditto/ditto_cdr0.0_jr1.0_seed0
Cifar100_pathological,Ditto,ditto_cdr0.3_jr1.0_seed0,0.6204598467177608,0.5826057980673109,0.6204598467177608,0.6044179897300215,0.5347854462391908,0.0,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_pathological/Ditto/ditto_cdr0.3_jr1.0_seed0
Cifar100_pathological,Ditto,ditto_cdr0.3_jr0.5_seed2,0.6139953348883705,0.3656114628457181,0.6139953348883705,0.5949727481538041,0.5198237885462554,0.0,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_pathological/Ditto/ditto_cdr0.3_jr0.5_seed2
Cifar100_pathological,Ditto,ditto_cdr0.0_jr0.5_seed2,0.6139953348883705,0.3630123292235921,0.6139953348883705,0.5949727481538041,0.5198237885462554,0.0,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_pathological/Ditto/ditto_cdr0.0_jr0.5_seed2
Cifar100_pathological,Ditto,ditto_cdr0.3_jr0.5_seed1,0.6106631122959013,0.39540153282239254,0.6106631122959013,0.5938782523502845,0.5298008092125739,0.0,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_pathological/Ditto/ditto_cdr0.3_jr0.5_seed1
Cifar100_pathological,Ditto,ditto_cdr0.0_jr0.5_seed1,0.6106631122959013,0.3940019993335555,0.6106631122959013,0.5938782523502845,0.5298008092125739,0.0,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_pathological/Ditto/ditto_cdr0.0_jr0.5_seed1
Cifar100_pathological,Ditto,ditto_cdr0.0_jr0.5_seed0,0.6093302232589137,0.3910029990003332,0.6093302232589137,0.5912838445829034,0.528789362049274,0.0,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_pathological/Ditto/ditto_cdr0.0_jr0.5_seed0
Cifar100_pathological,Ditto,ditto_cdr0.3_jr0.5_seed0,0.6093302232589137,0.3850716427857381,0.6093302232589137,0.5912838445829034,0.528789362049274,0.0,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_pathological/Ditto/ditto_cdr0.3_jr0.5_seed0
Cifar100_pathological,Ditto,ditto_cdr0.0_jr0.2_seed1,0.5550149950016661,0.1453515494835055,0.5550149950016661,0.5274647816850813,0.42175275048290917,0.0,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_pathological/Ditto/ditto_cdr0.0_jr0.2_seed1
Cifar100_pathological,Ditto,ditto_cdr0.0_jr0.2_seed2,0.5509496834388538,0.17154281906031324,0.5509496834388538,0.5281887035752819,0.42577030812324934,0.0,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_pathological/Ditto/ditto_cdr0.0_jr0.2_seed2
Cifar100_pathological,Ditto,ditto_cdr0.0_jr0.2_seed0,0.5475508163945352,0.27684105298233924,0.5475508163945352,0.5229461256659917,0.4160869565217392,0.0,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_pathological/Ditto/ditto_cdr0.0_jr0.2_seed0
