round,median_client_loss,lg_ema,test_acc,train_loss,avg_mu,time_cost
190,0.03904130682349205,0.04266431358535973,0.9764107836417638,0.059432363163525355,0.24119589382526332,21.76142978668213
191,0.04086958058178425,0.04248484028500218,0.9761823166552434,0.059559231215049545,0.2501791978515838,22.370145082473755
192,0.043005445972085,0.04253690085371046,0.976010966415353,0.061127842032556015,0.24415196069291922,23.078088760375977
193,0.04426896013319492,0.0427101067816589,0.977553118574366,0.05709428562044167,0.2324313769784326,21.30823850631714
194,0.0446762777864933,0.04290672388214234,0.9777244688142563,0.05573299052493742,0.24243668770344273,22.957340240478516
195,0.03998544625937939,0.042614596119866045,0.9769248343614347,0.05846295016707911,0.23977165207412435,21.90381932258606
196,0.0364384800195694,0.04199698450983638,0.976582133881654,0.05822006785364194,0.23545382835018996,23.00871253013611
197,0.043425723910331726,0.04213985844988592,0.9766392506282842,0.059130863907946155,0.2332738215079762,21.335331678390503
198,0.053441496565937996,0.04327002226149113,0.9768677176148046,0.05848140542529324,0.25584545639053247,20.741009950637817
199,0.03745710104703903,0.04268873014004593,0.976582133881654,0.05800882218668726,0.23650583685268994,21.00556516647339
200,0.037770386785268784,0.042196895804568216,0.978067169294037,0.05555377995404078,0.24194897893265446,24.001929998397827
