round,client_id,Li,Lg,g_pos,mu_final,acc_global,acc_personalized,mu_prev,g_raw,g_pos_clipped,mu_star,mu_smoothed,mu_bounded,warmup_active
6,15,0.8069574236869812,1.9282659149980546,0.0,0.0749579,76.953125,99.21875,0.072797,-0.8711054730446748,0.0,0.08,0.0749579,0.0749579,0
6,8,0.3406551778316498,1.9282659149980546,0.0,0.0749579,98.4375,100.0,0.072797,-1.7335056072454451,0.0,0.08,0.0749579,0.0749579,0
6,13,0.6351099610328674,1.9282659149980546,0.0,0.0749579,90.0,96.875,0.072797,-1.1105782269356483,0.0,0.08,0.0749579,0.0749579,0
6,1,1.5832332372665405,1.9282659149980546,0.0,0.1100817002922786,13.513513513513514,81.08108108108108,0.12297385756039801,-0.1971519994529801,0.0,0.08,0.1100817002922786,0.1100817002922786,0
7,3,0.5427273511886597,1.799139692498684,0.0,0.07647053,80.52631578947368,100.0,0.0749579,-1.1984567899943372,0.0,0.08,0.07647053,0.07647053,0
7,6,0.521579921245575,1.799139692498684,0.0,0.07647053,82.97872340425532,91.48936170212765,0.0749579,-1.2382013520772819,0.0,0.08,0.07647053,0.07647053,0
7,1,1.9371120929718018,1.799139692498684,0.07388964968926073,0.11879070613001758,43.24324324324324,83.78378378378379,0.1100817002922786,0.07388964968926073,0.07388964968926073,0.1391117197514086,0.11879070613001758,0.11879070613001758,0
7,5,2.3038697242736816,1.799139692498684,0.24728159469689923,0.2277357000112738,2.34375,97.65625,0.20626873897716855,0.24728159469689923,0.24728159469689923,0.2778252757575194,0.2277357000112738,0.2277357000112738,0
7,0,0.5584667325019836,1.799139692498684,0.0,0.07647053,81.21827411167513,98.4771573604061,0.0749579,-1.1698688177331709,0.0,0.08,0.07647053,0.07647053,0
7,18,1.4060299396514893,1.799139692498684,0.0,0.07838712189392186,39.0625,100.0,0.07769588841988836,-0.24653851311619257,0.0,0.08,0.07838712189392186,0.07838712189392186,0
7,13,0.39457839727401733,1.799139692498684,0.0,0.07647053,90.625,97.5,0.0749579,-1.5172460150277676,0.0,0.08,0.07647053,0.07647053,0
7,7,0.5793063640594482,1.799139692498684,0.0,0.07647053,87.36842105263158,95.78947368421052,0.0749579,-1.1332324054975391,0.0,0.08,0.07647053,0.07647053,0
7,17,0.6705917119979858,1.799139692498684,0.0,0.07647053,82.8125,97.265625,0.0749579,-0.9869033967932475,0.0,0.08,0.07647053,0.07647053,0
7,14,0.4441963732242584,1.799139692498684,0.0,0.07647053,88.28125,100.0,0.0749579,-1.3987971173732443,0.0,0.08,0.07647053,0.07647053,0
7,11,0.5032817721366882,1.799139692498684,0.0,0.07647053,84.375,96.484375,0.0749579,-1.2739136702771499,0.0,0.08,0.07647053,0.07647053,0
7,16,0.1780976951122284,1.799139692498684,0.0,0.07647053,99.21875,100.0,0.0749579,-2.312731581753131,0.0,0.08,0.07647053,0.07647053,0
7,15,0.7131422758102417,1.799139692498684,0.0,0.07647053,79.6875,96.875,0.0749579,-0.9253829267306499,0.0,0.08,0.07647053,0.07647053,0
7,19,0.4386798143386841,1.799139692498684,0.0,0.07647053,96.484375,99.21875,0.0749579,-1.411294069116412,0.0,0.08,0.07647053,0.07647053,0
7,9,0.5556339025497437,1.799139692498684,0.0,0.07647053,78.515625,98.046875,0.0749579,-1.174954239852796,0.0,0.08,0.07647053,0.07647053,0
7,10,0.39004436135292053,1.799139692498684,0.0,0.07647053,89.27038626609442,96.13733905579399,0.0749579,-1.528803381224916,0.0,0.08,0.07647053,0.07647053,0
7,2,1.615511417388916,1.799139692498684,0.0,0.10664795219842971,31.147540983606557,97.54098360655738,0.11806850314061387,-0.10765702774460272,0.0,0.08,0.10664795219842971,0.10664795219842971,0
7,8,0.2704107165336609,1.799139692498684,0.0,0.07647053,96.484375,100.0,0.0749579,-1.8951218740614106,0.0,0.08,0.07647053,0.07647053,0
7,4,0.8139650821685791,1.799139692498684,0.0,0.07647053,62.23776223776224,93.00699300699301,0.0749579,-0.7931464058075847,0.0,0.08,0.07647053,0.07647053,0
7,12,0.5732872486114502,1.799139692498684,0.0,0.07647053,85.9375,98.4375,0.0749579,-1.1436769715536679,0.0,0.08,0.07647053,0.07647053,0
8,7,0.4249277710914612,1.674930755001402,0.0,0.07752937099999999,88.42105263157895,93.6842105263158,0.07647053,-1.3716078814357646,0.0,0.08,0.07752937099999999,0.07752937099999999,0
8,19,0.4004121422767639,1.674930755001402,0.0,0.07752937099999999,95.703125,99.609375,0.07647053,-1.4310327117552872,0.0,0.08,0.07752937099999999,0.07752937099999999,0
8,2,1.437419056892395,1.674930755001402,0.0,0.09865356653890078,43.442622950819676,93.44262295081967,0.10664795219842971,-0.15292263928307756,0.0,0.08,0.09865356653890078,0.09865356653890078,0
8,12,0.3612445294857025,1.674930755001402,0.0,0.07752937099999999,90.625,99.21875,0.07647053,-1.533971985375471,0.0,0.08,0.07752937099999999,0.07752937099999999,0
8,0,0.5626826882362366,1.674930755001402,0.0,0.07752937099999999,84.26395939086295,94.9238578680203,0.07647053,-1.090811230869446,0.0,0.08,0.07752937099999999,0.07752937099999999,0
8,10,0.31317928433418274,1.674930755001402,0.0,0.07752937099999999,94.4206008583691,96.13733905579399,0.07647053,-1.6767512571901924,0.0,0.08,0.07752937099999999,0.07752937099999999,0
8,9,0.4825322926044464,1.674930755001402,0.0,0.07752937099999999,85.15625,98.4375,0.07647053,-1.2444792421362647,0.0,0.08,0.07752937099999999,0.07752937099999999,0
8,15,0.547431468963623,1.674930755001402,0.0,0.07752937099999999,87.109375,98.4375,0.07647053,-1.1182898077967975,0.0,0.08,0.07752937099999999,0.07752937099999999,0
