round,test_acc_global,train_loss_global,test_acc_personalized,train_loss_personalized,mu,time_cost
119,0.991832305231894,0.0005102474122740014,0.991832305231894,0.0005102474122740014,0.0,23.481553554534912
120,0.9916038382453736,0.0005024248522037166,0.9916038382453736,0.0005024248522037166,0.0,21.792850732803345
121,0.9920036554717844,0.0004964603491983592,0.9920036554717844,0.0004964603491983592,0.0,23.10198974609375
122,0.9917180717386338,0.0004868567454141826,0.9917180717386338,0.0004868567454141826,0.0,23.756975412368774
123,0.9917751884852639,0.00047699950384867034,0.9917751884852639,0.00047699950384867034,0.0,22.35780620574951
124,0.9919465387251543,0.0004726055345021383,0.9919465387251543,0.0004726055345021383,0.0,21.672695875167847
125,0.9917751884852639,0.00046590908490643944,0.9917751884852639,0.00046590908490643944,0.0,23.151245832443237
126,0.991832305231894,0.00045533135962226985,0.991832305231894,0.00045533135962226985,0.0,22.808045387268066
127,0.9917180717386338,0.00045152368406732135,0.9917180717386338,0.00045152368406732135,0.0,21.824907779693604
128,0.9917751884852639,0.0004404861816769616,0.9917751884852639,0.0004404861816769616,0.0,22.718546867370605
129,0.9918894219785241,0.000437715248592528,0.9918894219785241,0.000437715248592528,0.0,23.43755316734314
130,0.9918894219785241,0.00042952302715297346,0.9918894219785241,0.00042952302715297346,0.0,22.2330961227417
131,0.9917751884852639,0.0004234591234288355,0.9917751884852639,0.0004234591234288355,0.0,22.059537887573242
132,0.9918894219785241,0.0004188318070771478,0.9918894219785241,0.0004188318070771478,0.0,23.309616088867188
133,0.9918894219785241,0.00041445640800358394,0.9918894219785241,0.00041445640800358394,0.0,23.260209321975708
134,0.9917751884852639,0.0004096927434523077,0.9917751884852639,0.0004096927434523077,0.0,22.383824110031128
135,0.991832305231894,0.0004016391802110388,0.991832305231894,0.0004016391802110388,0.0,23.032193422317505
136,0.9917180717386338,0.00039724092979015886,0.9917180717386338,0.00039724092979015886,0.0,23.192060470581055
137,0.9918894219785241,0.00038947257719826735,0.9918894219785241,0.00038947257719826735,0.0,22.820489168167114
138,0.991832305231894,0.00038560195317898974,0.991832305231894,0.00038560195317898974,0.0,22.874562978744507
139,0.9917180717386338,0.0003807265837893633,0.9917180717386338,0.0003807265837893633,0.0,23.952651023864746
140,0.991832305231894,0.00037589421469815426,0.991832305231894,0.00037589421469815426,0.0,22.58156180381775
141,0.9916038382453736,0.00037096398842473304,0.9916038382453736,0.00037096398842473304,0.0,21.967906713485718
142,0.9916609549920037,0.0003662304525968196,0.9916609549920037,0.0003662304525968196,0.0,22.673495292663574
143,0.9920036554717844,0.00036102787541179203,0.9920036554717844,0.00036102787541179203,0.0,23.350059747695923
144,0.9917751884852639,0.0003569133475211019,0.9917751884852639,0.0003569133475211019,0.0,22.611876249313354
145,0.9918894219785241,0.0003513177783694293,0.9918894219785241,0.0003513177783694293,0.0,21.974805116653442
146,0.9917751884852639,0.00034863647236728324,0.9917751884852639,0.00034863647236728324,0.0,23.19758629798889
147,0.991832305231894,0.0003436593887664298,0.991832305231894,0.0003436593887664298,0.0,23.306977033615112
148,0.9917751884852639,0.0003395328783308905,0.9917751884852639,0.0003395328783308905,0.0,22.066197633743286
149,0.991832305231894,0.0003361665998863829,0.991832305231894,0.0003361665998863829,0.0,23.21195411682129
150,0.991832305231894,0.00033139728685117566,0.991832305231894,0.00033139728685117566,0.0,23.315253257751465
151,0.9917751884852639,0.0003283515307092011,0.9917751884852639,0.0003283515307092011,0.0,22.16492247581482
152,0.9917751884852639,0.0003249954338529879,0.9917751884852639,0.0003249954338529879,0.0,22.67048692703247
153,0.9919465387251543,0.00032025814110849747,0.9919465387251543,0.00032025814110849747,0.0,22.987605571746826
154,0.991832305231894,0.00031869915052817617,0.991832305231894,0.00031869915052817617,0.0,23.45181179046631
155,0.991832305231894,0.000314326602158376,0.991832305231894,0.000314326602158376,0.0,22.22238254547119
156,0.9918894219785241,0.00031011754040478765,0.9918894219785241,0.00031011754040478765,0.0,23.38210391998291
157,0.9919465387251543,0.0003066603832406613,0.9919465387251543,0.0003066603832406613,0.0,22.874916315078735
158,0.9917180717386338,0.00030332297596393317,0.9917180717386338,0.00030332297596393317,0.0,22.14638042449951
159,0.9918894219785241,0.0003004759122906874,0.9918894219785241,0.0003004759122906874,0.0,22.73216223716736
160,0.9918894219785241,0.00029645081415427164,0.9918894219785241,0.00029645081415427164,0.0,23.225159168243408
161,0.9918894219785241,0.0002943747456010383,0.9918894219785241,0.0002943747456010383,0.0,22.733646154403687
162,0.9917180717386338,0.00029026408443806584,0.9917180717386338,0.00029026408443806584,0.0,22.25173830986023
163,0.9917180717386338,0.0002861867151100992,0.9917180717386338,0.0002861867151100992,0.0,23.304858446121216
164,0.991832305231894,0.00028478561722088515,0.991832305231894,0.00028478561722088515,0.0,23.627107858657837
165,0.9918894219785241,0.000281051592197667,0.9918894219785241,0.000281051592197667,0.0,22.362143993377686
166,0.9916609549920037,0.00027946818933110874,0.9916609549920037,0.00027946818933110874,0.0,22.395899772644043
167,0.9917751884852639,0.000276387711642287,0.9917751884852639,0.000276387711642287,0.0,23.372567653656006
168,0.9917751884852639,0.00027334646868593034,0.9917751884852639,0.00027334646868593034,0.0,22.6807701587677
169,0.9919465387251543,0.0002706416644396979,0.9919465387251543,0.0002706416644396979,0.0,22.31564235687256
170,0.991832305231894,0.0002685134904810462,0.991832305231894,0.0002685134904810462,0.0,23.00701093673706
171,0.9918894219785241,0.00026599329848071395,0.9918894219785241,0.00026599329848071395,0.0,23.414210557937622
172,0.9917751884852639,0.00026295064103026394,0.9917751884852639,0.00026295064103026394,0.0,22.276937007904053
173,0.9917751884852639,0.0002596645108948729,0.9917751884852639,0.0002596645108948729,0.0,22.967984199523926
174,0.9917751884852639,0.0002572914683599878,0.9917751884852639,0.0002572914683599878,0.0,23.910553693771362
175,0.9917751884852639,0.0002546697201605958,0.9917751884852639,0.0002546697201605958,0.0,23.07459831237793
176,0.9920036554717844,0.00025266694454712793,0.9920036554717844,0.00025266694454712793,0.0,22.032596349716187
177,0.991832305231894,0.0002507163303456108,0.991832305231894,0.0002507163303456108,0.0,22.633095264434814
178,0.9917180717386338,0.00024877589415610546,0.9917180717386338,0.00024877589415610546,0.0,22.69766068458557
179,0.9917180717386338,0.0002456509447753503,0.9917180717386338,0.0002456509447753503,0.0,22.410175323486328
180,0.991832305231894,0.0002439306700064809,0.991832305231894,0.0002439306700064809,0.0,22.96168804168701
181,0.991832305231894,0.0002409631729184157,0.991832305231894,0.0002409631729184157,0.0,23.45361828804016
182,0.991832305231894,0.00023959692855729612,0.991832305231894,0.00023959692855729612,0.0,22.937050342559814
183,0.9916038382453736,0.0002375886863747025,0.9916038382453736,0.0002375886863747025,0.0,21.5367169380188
184,0.991832305231894,0.0002343751536580397,0.991832305231894,0.0002343751536580397,0.0,23.47647190093994
185,0.9917751884852639,0.00023317021852320465,0.9917751884852639,0.00023317021852320465,0.0,23.44315814971924
186,0.9916038382453736,0.00023067003554911962,0.9916038382453736,0.00023067003554911962,0.0,22.32708764076233
187,0.9917751884852639,0.0002289284326507289,0.9917751884852639,0.0002289284326507289,0.0,23.156874418258667
188,0.991832305231894,0.00022712173468925043,0.991832305231894,0.00022712173468925043,0.0,23.4225332736969
189,0.9918894219785241,0.00022527622870175987,0.9918894219785241,0.00022527622870175987,0.0,22.958937406539917
190,0.991832305231894,0.00022304231661052966,0.991832305231894,0.00022304231661052966,0.0,21.775090217590332
191,0.9917180717386338,0.0002211875718339869,0.9917180717386338,0.0002211875718339869,0.0,23.09556794166565
192,0.9918894219785241,0.00021979053983590128,0.9918894219785241,0.00021979053983590128,0.0,23.34794592857361
193,0.9917751884852639,0.00021760145739274658,0.9917751884852639,0.00021760145739274658,0.0,23.136064529418945
194,0.9917751884852639,0.00021580379360352215,0.9917751884852639,0.00021580379360352215,0.0,22.547547578811646
195,0.9917751884852639,0.00021384778693474553,0.9917751884852639,0.00021384778693474553,0.0,23.405410051345825
196,0.9917180717386338,0.00021143035190370675,0.9917180717386338,0.00021143035190370675,0.0,22.739955186843872
197,0.991832305231894,0.00020974174823526698,0.991832305231894,0.00020974174823526698,0.0,21.56846857070923
198,0.9917180717386338,0.00020892903353563933,0.9917180717386338,0.00020892903353563933,0.0,22.968600273132324
199,0.9917180717386338,0.00020729371839628275,0.9917180717386338,0.00020729371839628275,0.0,22.541105031967163
200,0.9918894219785241,0.00020565281999291828,0.9918894219785241,0.00020565281999291828,0.0,21.92310667037964
