round,client_id,Li,Lg,g_pos,mu_final,acc_global,mu_prev,g_raw,g_pos_clipped,mu_star,mu_smoothed,mu_bounded,warmup_active
0,4,2.3047869205474854,0.0,0.0,0.05,4.895104895104895,0.05,0.0,0.0,0.08,0.059,0.059,1
0,16,2.3723764419555664,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.08,0.059,0.059,1
0,8,2.316967010498047,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.08,0.059,0.059,1
0,7,2.2666494846343994,0.0,0.0,0.05,16.842105263157894,0.05,0.0,0.0,0.08,0.059,0.059,1
8,16,0.11989700794219971,1.6783471221755388,0.0,0.07752937099999999,98.046875,0.07647053,-2.638931547687307,0.0,0.08,0.07752937099999999,0.07752937099999999,0
0,17,2.2950305938720703,0.0,0.0,0.05,13.671875,0.05,0.0,0.0,0.08,0.059,0.059,1
8,6,0.45654791593551636,1.6783471221755388,0.0,0.07752937099999999,77.65957446808511,0.07647053,-1.3018710580594177,0.0,0.08,0.07752937099999999,0.07752937099999999,0
0,3,2.3292105197906494,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.08,0.059,0.059,1
8,15,0.5447725057601929,1.6783471221755388,0.0,0.07752937099999999,82.421875,0.07647053,-1.1251964329520154,0.0,0.08,0.07752937099999999,0.07752937099999999,0
8,2,1.457703709602356,1.6783471221755388,0.0,0.09245738207470142,50.81967213114754,0.0977962601067163,-0.14094705643445873,0.0,0.08,0.09245738207470142,0.09245738207470142,0
8,17,0.4918903708457947,1.6783471221755388,0.0,0.07752937099999999,84.765625,0.07647053,-1.2273088496947635,0.0,0.08,0.07752937099999999,0.07752937099999999,0
8,8,0.28752008080482483,1.6783471221755388,0.0,0.07752937099999999,96.875,0.07647053,-1.7642719993477085,0.0,0.08,0.07752937099999999,0.07752937099999999,0
8,5,2.0765914916992188,1.6783471221755388,0.2129183892461257,0.22908051950838126,1.5625,0.21997158012758733,0.2129183892461257,0.2129183892461257,0.25033471139690056,0.22908051950838126,0.22908051950838126,0
8,0,0.6432161927223206,1.6783471221755388,0.0,0.07752937099999999,78.68020304568527,0.07647053,-0.9590838298567048,0.0,0.08,0.07752937099999999,0.07752937099999999,0
8,10,0.28714507818222046,1.6783471221755388,0.0,0.07752937099999999,89.69957081545064,0.07647053,-1.7655771164473555,0.0,0.08,0.07752937099999999,0.07752937099999999,0
