round,test_acc,train_loss,mu,time_cost
186,0.32322761194029853,1.888316308590319,0.08,15.975219964981079
187,0.3228944562899787,1.8857773377425848,0.08,14.691632986068726
188,0.32296108742004265,1.877513181980003,0.08,15.939429521560669
189,0.3230943496801706,1.8656148112784199,0.08,15.169420957565308
190,0.3216950959488273,1.8642263617221324,0.08,15.43161153793335
191,0.32276119402985076,1.846105630983619,0.08,14.749514818191528
192,0.3217617270788913,1.8498222589970803,0.08,15.66174602508545
193,0.32189498933901917,1.8390701225869346,0.08,14.762002944946289
194,0.32196162046908317,1.8343318055084485,0.08,15.41290283203125
195,0.3228278251599147,1.8236318319126397,0.08,14.738317728042603
196,0.32369402985074625,1.8185396020517075,0.08,15.97922158241272
197,0.32369402985074625,1.80998365874146,0.08,14.778243064880371
198,0.32269456289978676,1.802491198333076,0.08,15.909035444259644
199,0.3214952025586354,1.7982304526692536,0.08,16.142403841018677
200,0.32162846481876334,1.7875841621647277,0.08,16.027961492538452
