round,median_client_loss,lg_ema,test_acc_global,train_loss_global,test_acc_personalized,train_loss_personalized,avg_mu,time_cost
89,2.717331290245056,2.7645554113449133,0.47468017057569295,0.478257121082987,0.47468017057569295,0.478257121082987,0.08834060929606576,51.29256772994995
90,2.6359686851501465,2.7516967387254367,0.47554637526652455,0.48253858928612436,0.47554637526652455,0.48253858928612436,0.08965295731268974,50.153298139572144
91,2.617982268333435,2.7383252916862366,0.47474680170575695,0.49141071891832466,0.47474680170575695,0.49141071891832466,0.09026314838880416,50.72776246070862
92,2.6188929080963135,2.726382053327244,0.47554637526652455,0.4966893988201097,0.47554637526652455,0.4966893988201097,0.08916435156435461,49.72254538536072
93,2.597989082336426,2.713542756228162,0.47474680170575695,0.49271562341646297,0.47474680170575695,0.49271562341646297,0.08976955557556272,50.98306918144226
94,2.5917017459869385,2.70135865520404,0.474613539445629,0.4970797098182203,0.474613539445629,0.4970797098182203,0.08846997275488803,50.553693532943726
95,2.6218467950820923,2.693407469191845,0.47547974413646055,0.49200785884375986,0.47547974413646055,0.49200785884375986,0.08778228172561318,51.41788673400879
96,2.5942243337631226,2.6834891556489726,0.4743470149253731,0.48978709525269587,0.4743470149253731,0.48978709525269587,0.08855663330750013,50.55844783782959
97,2.6833547353744507,2.6834757136215206,0.474613539445629,0.49586067831869457,0.474613539445629,0.49586067831869457,0.08966011885522088,51.279377698898315
98,2.611778736114502,2.6763060158708187,0.474613539445629,0.5041558126493455,0.474613539445629,0.5041558126493455,0.08899843006962091,50.560587882995605
99,2.5196423530578613,2.660639649589523,0.4750799573560768,0.5025022788710625,0.4750799573560768,0.5025022788710625,0.08951632161071543,51.063215255737305
100,2.558417558670044,2.650417440497575,0.4742803837953092,0.5073057353084935,0.4742803837953092,0.5073057353084935,0.08910521392527812,50.90406274795532
101,2.585396885871887,2.6439153850350063,0.47488006396588484,0.5068915848358619,0.47488006396588484,0.5068915848358619,0.08946973857337408,50.84504747390747
102,2.533144950866699,2.6328383416181755,0.4748134328358209,0.5106076452508486,0.4748134328358209,0.5106076452508486,0.09201854706108284,50.55726766586304
103,2.5236549377441406,2.621920001230772,0.4744136460554371,0.5276478712809434,0.4744136460554371,0.5276478712809434,0.09048904798751231,50.241835832595825
104,2.575138807296753,2.61724188183737,0.4743470149253731,0.5207515887917747,0.4743470149253731,0.5207515887917747,0.09129348652245539,50.2178692817688
105,2.54482102394104,2.6099997960477372,0.4740138592750533,0.5278829266590008,0.4740138592750533,0.5278829266590008,0.0911600598049225,50.41639804840088
106,2.5217995643615723,2.601179772879121,0.47388059701492535,0.5288961151974534,0.47388059701492535,0.5288961151974534,0.09051992260027293,51.60155749320984
107,2.5425509214401245,2.5953168877352213,0.47414712153518124,0.5265546922801624,0.47414712153518124,0.5265546922801624,0.09073781713298565,50.76009511947632
108,2.4953150749206543,2.5853167064537645,0.47414712153518124,0.5292576686606744,0.47414712153518124,0.5292576686606744,0.08929472362241019,50.75395345687866
109,2.4986382722854614,2.5766488630369344,0.47448027718550106,0.5224876265186965,0.47448027718550106,0.5224876265186965,0.0906750836161166,49.80299234390259
110,2.437388062477112,2.5627227829809525,0.47414712153518124,0.5330935490240257,0.47414712153518124,0.5330935490240257,0.08882132995474745,50.27534341812134
111,2.483259677886963,2.5547764724715534,0.4740804904051173,0.5239046767775586,0.4740804904051173,0.5239046767775586,0.09126369219282177,49.06602740287781
112,2.372424840927124,2.5365413093171103,0.4732142857142857,0.540872539774722,0.4732142857142857,0.540872539774722,0.0909074677925917,49.23548674583435
113,2.446913719177246,2.527578550303124,0.47414712153518124,0.5402309761317702,0.47414712153518124,0.5402309761317702,0.09038402042699632,48.75046896934509
114,2.38765811920166,2.513586507192978,0.47388059701492535,0.5389217262771034,0.47388059701492535,0.5389217262771034,0.09007469396674989,50.12720227241516
115,2.4306384325027466,2.505291699723955,0.474546908315565,0.5385970775229704,0.474546908315565,0.5385970775229704,0.09120352286163144,48.92034673690796
116,2.5040277242660522,2.5051653021781646,0.47394722814498935,0.5470638346382599,0.47394722814498935,0.5470638346382599,0.09216340583503221,51.01541018486023
117,2.3539117574691772,2.490039947707266,0.4734808102345416,0.5547089057354812,0.4734808102345416,0.5547089057354812,0.09425910028926494,48.60372614860535
