round,client_id,Li,Lg,g_pos,mu_final,acc_global,mu_prev,g_raw,g_pos_clipped,mu_star,mu_smoothed,mu_bounded,warmup_active
5,17,4.341072082519531,4.574347853064538,0.0,0.07335460074319822,1.5151515151515151,0.07050657249028318,-0.05234280144213804,0.0,0.08,0.07335460074319822,0.07335460074319822,0
5,2,4.260538578033447,4.574347853064538,0.0,0.07361799514231146,5.339805825242719,0.0708828502033021,-0.07106856356910585,0.0,0.08,0.07361799514231146,0.07361799514231146,0
5,15,4.191042423248291,4.574347853064538,0.0,0.07310620304099946,9.82905982905983,0.07015171862999922,-0.08751465123258875,0.0,0.08,0.07310620304099946,0.07310620304099946,0
5,14,4.202233791351318,4.574347853064538,0.0,0.072797,3.6437246963562755,0.06971,-0.08484790360686031,0.0,0.08,0.072797,0.072797,0
5,6,4.212047576904297,4.574347853064538,0.0,0.072797,10.256410256410257,0.06971,-0.08251525283132952,0.0,0.08,0.072797,0.072797,0
5,18,4.43778657913208,4.574347853064538,0.0,0.0775244620170632,4.845814977973569,0.07646351716723314,-0.03030840879223427,0.0,0.08,0.0775244620170632,0.0775244620170632,0
5,1,4.296125888824463,4.574347853064538,0.0,0.072797,7.456140350877193,0.06971,-0.06275048213974514,0.0,0.08,0.072797,0.072797,0
5,4,4.204270362854004,4.574347853064538,0.0,0.072797,3.5353535353535355,0.06971,-0.08436338078968798,0.0,0.08,0.072797,0.072797,0
5,8,4.406844139099121,4.574347853064538,0.0,0.07367778805285531,0.9523809523809523,0.07096826864693616,-0.03730532413796434,0.0,0.08,0.07367778805285531,0.07367778805285531,0
5,16,4.327358722686768,4.574347853064538,0.0,0.072797,3.2,0.06971,-0.0555067815325122,0.0,0.08,0.072797,0.072797,0
5,19,4.120946407318115,4.574347853064538,0.0,0.072797,5.128205128205129,0.06971,-0.10438129505198321,0.0,0.08,0.072797,0.072797,0
5,9,4.14354133605957,4.574347853064538,0.0,0.072797,7.083333333333333,0.06971,-0.09891332518260437,0.0,0.08,0.072797,0.072797,0
