round,client_id,Li,Lg,g_pos,mu_final,acc_global,acc_personalized,mu_prev,g_raw,g_pos_clipped,mu_star,mu_smoothed,mu_bounded,warmup_active
183,12,1.9944075345993042,1.9248357960203786,0.035506367583761,0.11915090192334496,39.83739837398374,100.0,0.12375624814748903,0.035506367583761,0.035506367583761,0.10840509406700881,0.11915090192334496,0.11915090192334496,0
183,16,1.7685142755508423,1.9248357960203786,0.0,0.0800000059833772,49.2,100.0,0.08000000854768172,-0.0847008611190167,0.0,0.08,0.0800000059833772,0.0800000059833772,0
183,5,2.0956056118011475,1.9248357960203786,0.08500192268928097,0.11495679498066295,44.651162790697676,100.0,0.10079476219319361,0.08500192268928097,0.08500192268928097,0.14800153815142478,0.11495679498066295,0.11495679498066295,0
183,0,2.0359718799591064,1.9248357960203786,0.05613262356153595,0.09539620314202196,38.93805309734513,100.0,0.0827491049817905,0.05613262356153595,0.05613262356153595,0.12490609884922876,0.09539620314202196,0.09539620314202196,0
183,3,1.8193057775497437,1.9248357960203786,0.0,0.08000000007629797,47.136563876651984,100.0,0.0800000001089971,-0.05638567561655961,0.0,0.08,0.08000000007629797,0.08000000007629797,0
183,13,1.749747395515442,1.9248357960203786,0.0,0.08556358372005014,50.450450450450454,100.0,0.08794797674292879,-0.09536923071606074,0.0,0.08,0.08556358372005014,0.08556358372005014,0
183,18,2.1599977016448975,1.9248357960203786,0.11526649374380993,0.16109008016085372,35.68281938325991,100.0,0.15632303094619904,0.11526649374380993,0.11526649374380993,0.17221319499504795,0.16109008016085372,0.16109008016085372,0
183,14,1.8323932886123657,1.9248357960203786,0.0,0.07999999999999996,55.465587044534416,100.0,0.07999999999999996,-0.049217742668456334,0.0,0.08,0.07999999999999996,0.07999999999999996,0
183,11,1.8862217664718628,1.9248357960203786,0.0,0.08000000000000002,57.76892430278885,100.0,0.08000000000000002,-0.02026490031177531,0.0,0.08,0.08000000000000002,0.08000000000000002,0
183,4,1.575571894645691,1.9248357960203786,0.0,0.08000000220377038,53.03030303030303,100.0,0.0800000031482434,-0.20022234809964726,0.0,0.08,0.08000000220377038,0.08000000220377038,0
183,17,1.6867996454238892,1.9248357960203786,0.0,0.08294322660697667,43.43434343434343,100.0,0.08420460943853811,-0.1320076299157855,0.0,0.08,0.08294322660697667,0.08294322660697667,0
183,1,1.7574794292449951,1.9248357960203786,0.0,0.08125627144157793,47.80701754385965,100.0,0.08179467348796848,-0.09096002275866086,0.0,0.08,0.08125627144157793,0.08125627144157793,0
183,19,1.5629322528839111,1.9248357960203786,0.0,0.07999999999999996,56.92307692307692,100.0,0.07999999999999996,-0.20827695591399095,0.0,0.08,0.07999999999999996,0.07999999999999996,0
183,15,1.6844761371612549,1.9248357960203786,0.0,0.08369587745762005,43.58974358974359,100.0,0.08527982493945722,-0.13338604495305229,0.0,0.08,0.08369587745762005,0.08369587745762005,0
183,2,1.6155754327774048,1.9248357960203786,0.0,0.07999999999999996,55.33980582524272,100.0,0.07999999999999996,-0.17514946399994819,0.0,0.08,0.07999999999999996,0.07999999999999996,0
184,2,1.4338346719741821,1.9117432190733699,0.0,0.07999999999999996,50.0,100.0,0.07999999999999996,-0.2876630601983901,0.0,0.08,0.07999999999999996,0.07999999999999996,0
184,12,1.8811280727386475,1.9117432190733699,0.0,0.10740563134634146,41.46341463414634,100.0,0.11915090192334496,-0.016143870295859956,0.0,0.08,0.10740563134634146,0.10740563134634146,0
184,1,2.014230966567993,1.9117432190733699,0.05222196201287715,0.09341266089219506,46.05263157894737,100.0,0.08125627144157793,0.05222196201287715,0.05222196201287715,0.12177756961030173,0.09341266089219506,0.09341266089219506,0
184,17,1.7641208171844482,1.9117432190733699,0.0,0.08206025862488367,50.505050505050505,100.0,0.08294322660697667,-0.08036305981805837,0.0,0.08,0.08206025862488367,0.08206025862488367,0
184,16,1.716629147529602,1.9117432190733699,0.0,0.08000000418836403,57.2,100.0,0.0800000059833772,-0.10765293540714856,0.0,0.08,0.08000000418836403,0.08000000418836403,0
184,5,1.9037652015686035,1.9117432190733699,0.0,0.10446975648646406,45.58139534883721,100.0,0.11495679498066295,-0.004181895679527694,0.0,0.08,0.10446975648646406,0.10446975648646406,0
184,11,1.5853172540664673,1.9117432190733699,0.0,0.08000000000000002,52.191235059760956,100.0,0.08000000000000002,-0.18723095729118158,0.0,0.08,0.08000000000000002,0.08000000000000002,0
184,9,1.5914700031280518,1.9117432190733699,0.0,0.08000002216824892,54.166666666666664,100.0,0.08000003166892702,-0.18335738552323516,0.0,0.08,0.08000002216824892,0.08000002216824892,0
184,8,2.1565840244293213,1.9117432190733699,0.12050999312425088,0.1642485215912779,44.285714285714285,100.0,0.15903731891636813,0.12050999312425088,0.12050999312425088,0.1764079944994007,0.1642485215912779,0.1642485215912779,0
184,13,1.9405748844146729,1.9117432190733699,0.014968755309941257,0.08748700987842101,41.891891891891895,100.0,0.08556358372005014,0.014968755309941257,0.014968755309941257,0.091975004247953,0.08748700987842101,0.08748700987842101,0
184,6,1.900543212890625,1.9117432190733699,0.0,0.08832682828510752,40.17094017094017,100.0,0.09189546897872504,-0.005875759099835059,0.0,0.08,0.08832682828510752,0.08832682828510752,0
184,10,2.3192365169525146,1.9117432190733699,0.1932225371151204,0.18664072458760267,42.51207729468599,100.0,0.16609616525710538,0.1932225371151204,0.1932225371151204,0.23457802969209635,0.18664072458760267,0.18664072458760267,0
