round,client_id,Li,Lg,g_pos,mu_final,acc_global,mu_prev,g_raw,g_pos_clipped,mu_star,mu_smoothed,mu_bounded,warmup_active
3,11,2.363960027694702,2.2445010995864867,0.051854921274792944,0.09351194002401791,7.03125,0.08152394131152516,0.051854921274792944,0.051854921274792944,0.12148393701983436,0.09351194002401791,0.09351194002401791,0
3,4,1.0966475009918213,2.2445010995864867,0.0,0.0653,74.31192660550458,0.059,-0.7162254648218,0.0,0.08,0.0653,0.0653,0
3,17,2.062534809112549,2.2445010995864867,0.0,0.0653,1.171875,0.059,-0.08454755251954506,0.0,0.08,0.0653,0.0653,0
3,5,0.87702476978302,2.2445010995864867,0.0,0.0653,89.453125,0.059,-0.9397033054380516,0.0,0.08,0.0653,0.0653,0
3,8,2.1096608638763428,2.2445010995864867,0.0,0.0653,10.9375,0.059,-0.06195606230845748,0.0,0.08,0.0653,0.0653,0
3,1,1.9010118246078491,2.2445010995864867,0.0,0.07160957773518184,8.333333333333334,0.06801368247883119,-0.16609698464638079,0.0,0.08,0.07160957773518184,0.07160957773518184,0
4,1,1.8212604522705078,2.1632768919467926,0.0,0.07412670441462729,8.333333333333334,0.07160957773518184,-0.17209533325534812,0.0,0.08,0.07412670441462729,0.07412670441462729,0
4,12,1.6714293956756592,2.1632768919467926,0.0,0.08517143139029229,34.375,0.087387759128989,-0.2579449644505069,0.0,0.08,0.08517143139029229,0.08517143139029229,0
4,15,1.629186749458313,2.1632768919467926,0.0,0.06971,21.428571428571427,0.0653,-0.2835431865823042,0.0,0.08,0.06971,0.06971,0
4,13,1.262459635734558,2.1632768919467926,0.0,0.06971,50.0,0.0653,-0.5385622384390506,0.0,0.08,0.06971,0.06971,0
4,3,0.9000356197357178,2.1632768919467926,0.0,0.06971,85.64102564102564,0.0653,-0.8769450841671608,0.0,0.08,0.06971,0.06971,0
4,5,0.7651434540748596,2.1632768919467926,0.0,0.06971,77.34375,0.0653,-1.0393160843206322,0.0,0.08,0.06971,0.06971,0
4,4,0.8928073048591614,2.1632768919467926,0.0,0.06971,77.06422018348624,0.0653,-0.8850086505429996,0.0,0.08,0.06971,0.06971,0
4,17,1.8723323345184326,2.1632768919467926,0.0,0.06971,1.171875,0.0653,-0.14443925955797188,0.0,0.08,0.06971,0.06971,0
4,16,1.7336249351501465,2.1632768919467926,0.0,0.07372129701625739,45.0,0.07103042430893913,-0.22140959596542953,0.0,0.08,0.07372129701625739,0.07372129701625739,0
4,9,0.7828500866889954,2.1632768919467926,0.0,0.06971,73.4375,0.0653,-1.0164382050366136,0.0,0.08,0.06971,0.06971,0
4,0,0.5630853176116943,2.1632768919467926,0.0,0.06971,83.33333333333333,0.0653,-1.3459482598343355,0.0,0.08,0.06971,0.06971,0
4,7,1.3624351024627686,2.1632768919467926,0.0,0.06971,49.609375,0.0653,-0.4623505337802965,0.0,0.08,0.06971,0.06971,0
4,2,1.3262542486190796,2.1632768919467926,0.0,0.06971,66.15384615384616,0.0653,-0.4892655343571996,0.0,0.08,0.06971,0.06971,0
4,19,0.9569061398506165,2.1632768919467926,0.0,0.06971,67.96875,0.0653,-0.8156741156907859,0.0,0.08,0.06971,0.06971,0
4,10,1.7217326164245605,2.1632768919467926,0.0,0.07388920220704623,34.765625,0.07127028886720889,-0.22829303157851322,0.0,0.08,0.07388920220704623,0.07388920220704623,0
4,14,0.5042981505393982,2.1632768919467926,0.0,0.06971,85.85858585858585,0.0653,-1.4562117537793327,0.0,0.08,0.06971,0.06971,0
4,18,0.5373694896697998,2.1632768919467926,0.0,0.06971,82.03125,0.0653,-1.3926934960918702,0.0,0.08,0.06971,0.06971,0
4,6,0.9118483066558838,2.1632768919467926,0.0,0.06971,72.265625,0.0653,-0.8639057785176566,0.0,0.08,0.06971,0.06971,0
4,11,2.137084484100342,2.1632768919467926,0.0,0.08945835801681254,9.765625,0.09351194002401791,-0.012181642113113796,0.0,0.08,0.08945835801681254,0.08945835801681254,0
4,8,2.04628849029541,2.1632768919467926,0.0,0.06971,12.109375,0.0653,-0.05559649174508074,0.0,0.08,0.06971,0.06971,0
5,9,0.6706797480583191,2.0763848969697953,0.0,0.072797,73.4375,0.06971,-1.13009187275276,0.0,0.08,0.072797,0.072797,0
5,19,0.8783888220787048,2.0763848969697953,0.0,0.072797,68.75,0.06971,-0.860294278342898,0.0,0.08,0.072797,0.072797,0
5,12,1.4743508100509644,2.0763848969697953,0.0,0.0836200019732046,50.390625,0.08517143139029229,-0.3424105851889815,0.0,0.08,0.0836200019732046,0.0836200019732046,0
5,18,0.4161672592163086,2.0763848969697953,0.0,0.072797,87.109375,0.06971,-1.6072963661742021,0.0,0.08,0.072797,0.072797,0
5,0,0.8015928268432617,2.0763848969697953,0.0,0.072797,100.0,0.06971,-0.9517828408645425,0.0,0.08,0.072797,0.072797,0
5,14,0.7238062024116516,2.0763848969697953,0.0,0.072797,86.86868686868686,0.06971,-1.0538599409385476,0.0,0.08,0.072797,0.072797,0
5,8,1.941123127937317,2.0763848969697953,0.0,0.072797,10.9375,0.06971,-0.06736161346239522,0.0,0.08,0.072797,0.072797,0
5,10,1.2914320230484009,2.0763848969697953,0.0,0.07572244154493235,48.046875,0.07388920220704623,-0.4748766502962916,0.0,0.08,0.07572244154493235,0.07572244154493235,0
5,11,2.1397476196289062,2.0763848969697953,0.03005953590020745,0.09383513922781857,7.421875,0.08945835801681254,0.03005953590020745,0.03005953590020745,0.10404762872016596,0.09383513922781857,0.09383513922781857,0
5,4,0.7524694800376892,2.0763848969697953,0.0,0.072797,79.81651376146789,0.06971,-1.0150231840807855,0.0,0.08,0.072797,0.072797,0
5,13,1.3060252666473389,2.0763848969697953,0.0,0.072797,54.34782608695652,0.06971,-0.46363997118477573,0.0,0.08,0.072797,0.072797,0
5,7,1.3891927003860474,2.0763848969697953,0.0,0.072797,42.578125,0.06971,-0.40190556157192936,0.0,0.08,0.072797,0.072797,0
5,3,0.8445802927017212,2.0763848969697953,0.0,0.072797,86.66666666666667,0.06971,-0.8995438143054515,0.0,0.08,0.072797,0.072797,0
5,17,1.4379009008407593,2.0763848969697953,0.0,0.072797,23.046875,0.06971,-0.36744400679585665,0.0,0.08,0.072797,0.072797,0
5,15,1.9082363843917847,2.0763848969697953,0.0,0.072797,21.428571428571427,0.06971,-0.08444889431598483,0.0,0.08,0.072797,0.072797,0
5,2,0.9659902453422546,2.0763848969697953,0.0,0.072797,66.15384615384616,0.06971,-0.7652298885572207,0.0,0.08,0.072797,0.072797,0
5,1,1.6021404266357422,2.0763848969697953,0.0,0.0758886930902391,20.833333333333332,0.07412670441462729,-0.2592878479771492,0.0,0.08,0.0758886930902391,0.0758886930902391,0
