round,median_client_loss,lg_ema,test_acc_global,train_loss_global,test_acc_personalized,train_loss_personalized,avg_mu,time_cost
138,0.3732099384069443,0.3223077563895375,0.9719540755126521,0.726442891409938,0.9719540755126521,0.726442891409938,0.2711336124710245,38.29081678390503
139,0.26150816679000854,0.3162277974295846,0.9712686354029817,0.7326518968728589,0.9712686354029817,0.7326518968728589,0.26293099810022846,37.77705931663513
140,0.35459764301776886,0.32006478198840305,0.9725252756040441,0.7367833829226327,0.9725252756040441,0.7367833829226327,0.27342564096897376,39.33155417442322
141,0.30189046263694763,0.31824735005325755,0.9714971154395384,0.733557164879433,0.9714971154395384,0.733557164879433,0.2655463343947107,37.967881202697754
142,0.27314434945583344,0.31373704999351515,0.9720111955217913,0.7079658971428076,0.9720111955217913,0.7079658971428076,0.2573901677389537,38.545884132385254
143,0.294506698846817,0.31181401487884536,0.9718969555035128,0.7128809978348498,0.9718969555035128,0.7128809978348498,0.2527742132296965,32.65292811393738
144,0.3164048194885254,0.3122730953398134,0.9720111955217913,0.7091636664168887,0.9720111955217913,0.7091636664168887,0.25231933297575415,29.192935466766357
145,0.3211813271045685,0.3131639185162889,0.9725252756040441,0.7057120190097094,0.9725252756040441,0.7057120190097094,0.25018809492533445,28.874600410461426
146,0.345470666885376,0.3163945933531976,0.9716113554578168,0.710463097099015,0.9716113554578168,0.710463097099015,0.25580133524355186,28.924880027770996
147,0.3154313862323761,0.31629827264111543,0.9713257554121209,0.7111844342017851,0.9713257554121209,0.7111844342017851,0.2552550383768888,28.71531844139099
148,0.2961210012435913,0.31428054550136303,0.9718969555035128,0.7007239521021744,0.9718969555035128,0.7007239521021744,0.25928940145204804,28.395190954208374
149,0.31227296590805054,0.31407978754203175,0.9722967955674873,0.7007181709605622,0.9722967955674873,0.7007181709605622,0.2559065400534731,29.023629903793335
150,0.282371461391449,0.3109089549269735,0.9717255954760953,0.6967465968401326,0.9717255954760953,0.6967465968401326,0.24739054232610275,28.80881643295288
151,0.32209527492523193,0.3120275869267994,0.9716113554578168,0.6938706087152868,0.9716113554578168,0.6938706087152868,0.24704933544540392,29.046695232391357
