round,test_acc,train_loss,mu,time_cost
97,0.8093334094933455,0.4935270369158099,0.0,18.16668462753296
98,0.8116182098589135,0.4861506738497237,0.0,16.497177839279175
99,0.8081910093105615,0.4944336683642215,0.0,17.792142391204834
100,0.8096190095390415,0.4906097263770755,0.0,16.22488832473755
101,0.7995658879305421,0.5082853332706185,0.0,18.671751976013184
102,0.8134460501513681,0.48042448846010527,0.0,15.635674953460693
103,0.8179014108642257,0.47551296528904885,0.0,18.07431936264038
104,0.8168732506997202,0.4809411484592388,0.0,16.57803201675415
105,0.8104758096761295,0.48110989612769006,0.0,17.016334056854248
106,0.8159593305534929,0.4754403292396798,0.0,16.80618405342102
107,0.8100759696121551,0.4828870903374184,0.0,18.054377555847168
108,0.8157879705260753,0.482673118206594,0.0,16.360361099243164
109,0.8156166104986576,0.47945115250279663,0.0,18.027713537216187
110,0.8172730907636945,0.47266640443712254,0.0,17.600493669509888
111,0.8141314902610385,0.4748700261387783,0.0,16.937848329544067
112,0.8186439709830353,0.4698872292195268,0.0,18.00149178504944
113,0.8170446107271377,0.466644433403069,0.0,16.97460651397705
114,0.8152738904438225,0.474474458011017,0.0,17.691643714904785
115,0.8221854115496658,0.4637461490534794,0.0,17.396708250045776
116,0.8149882903981265,0.47561111728629896,0.0,17.672101497650146
117,0.8124178899868624,0.4773972750219096,0.0,16.95144820213318
118,0.8154452504712401,0.47121866214688285,0.0,19.060035943984985
119,0.818815331010453,0.4688540694620496,0.0,16.04094386100769
120,0.8228137316501971,0.4568114037167066,0.0,18.041823387145996
121,0.821671331467413,0.4589815449228501,0.0,16.69491982460022
122,0.8204146912663506,0.4652317411319294,0.0,18.04478144645691
123,0.8218426914948307,0.4604458816315308,0.0,15.949785470962524
124,0.8284686125549781,0.454247568921613,0.0,18.66287112236023
125,0.8204146912663506,0.4622261183881009,0.0,15.352770805358887
126,0.8239561318329811,0.4597685160201226,0.0,18.51250433921814
127,0.8296681327469012,0.44316128950776745,0.0,15.92952275276184
128,0.8220711715313874,0.45573725059481324,0.0,17.608519077301025
129,0.8262980522076884,0.4484071368679545,0.0,16.122823238372803
130,0.8263551722168275,0.45334676303089055,0.0,18.149350881576538
131,0.8234420517507283,0.45231622705591246,0.0,15.520147562026978
