round,median_client_loss,lg_ema,test_acc,train_loss,avg_mu,time_cost
66,0.393033429980278,0.410813671270667,0.7715770834523333,0.5663598435908473,0.2371474474369545,46.68693399429321
67,0.37931719422340393,0.40766402356594067,0.7739761238361799,0.5604157996804449,0.2377339883769572,45.200429916381836
68,0.4014304280281067,0.40704066401215727,0.775175644028103,0.5633247272485383,0.24349775200697424,46.17638397216797
69,0.3844229131937027,0.40477888893031183,0.7748329239732679,0.5626810279692342,0.24007808090299934,46.36310291290283
70,0.34341078996658325,0.398642079033939,0.7747758039641286,0.5548993914624161,0.2409924036704325,44.86267876625061
71,0.35002119839191437,0.39377999096973654,0.7839721254355401,0.5459912163339496,0.2404086137319254,46.87901759147644
72,0.33673301339149475,0.38807529321191236,0.7761466841834694,0.5534554496216787,0.24864999666413445,45.03093600273132
73,0.36296346783638,0.38556411067435914,0.7768892443022791,0.5538600291119997,0.24966692331265877,46.96740245819092
74,0.39320048689842224,0.38632774829676547,0.7770034843205574,0.5565003980750295,0.2483949938655085,46.463643074035645
75,0.31397034227848053,0.379092007694937,0.7792311646769864,0.5481502945876334,0.2553536563274532,46.13490033149719
76,0.346676841378212,0.3758504910632645,0.7828297252527561,0.5463164032894159,0.2553295747853478,46.65750312805176
77,0.3692585378885269,0.3751912957457908,0.7834009253441481,0.546511363362061,0.25700399857468464,45.232564210891724
78,0.29668621718883514,0.3673407878900952,0.7867710058833609,0.539025511225905,0.25271165057784317,45.38885688781738
79,0.3821187913417816,0.36881858823526387,0.7944822071171531,0.5214873802463758,0.25426249052902417,32.83918213844299
80,0.33860932290554047,0.3657976617022915,0.7930542068886731,0.5263501423388842,0.24768600531394455,13.967138290405273
81,0.4002281129360199,0.36924070682566434,0.793853887016622,0.5197527700889911,0.2528368588914351,13.992124795913696
82,0.3620409071445465,0.36852072685755255,0.7963671674187468,0.5205447901311054,0.2502698351875331,14.039661645889282
83,0.3084718585014343,0.3625158400219407,0.7916833266693323,0.5286201217679694,0.24542978692449494,14.137001037597656
84,0.3870406299829483,0.36496831901804144,0.8017935682869709,0.513870368742956,0.2513595378771066,13.982723236083984
85,0.35419000685214996,0.3638904878014523,0.7978522876563661,0.5102354009131972,0.24748580875921444,13.95177960395813
86,0.3395857512950897,0.361460014150816,0.8008796481407437,0.5103192929392241,0.2480512847171942,13.972179412841797
87,0.35864463448524475,0.36117847618425886,0.8014508482321357,0.5103831470617765,0.2558842133045863,13.918848276138306
88,0.3910074979066849,0.3641613783565014,0.7978522876563661,0.5169726502336726,0.261442910620447,14.07431411743164
89,0.33101464807987213,0.3608467053288385,0.7998514879762381,0.5117613570368794,0.25538788169235777,14.031681537628174
90,0.3269079476594925,0.35745282956190394,0.7992231678757069,0.5080994967259522,0.256706429593997,13.95236349105835
91,0.3384317606687546,0.355550722672589,0.8085337293653967,0.4943135230222752,0.24675196680785172,14.058703422546387
92,0.346531480550766,0.3546487984604067,0.8055634888901583,0.4966175640486346,0.25337399449043013,13.94079852104187
93,0.3376099467277527,0.3529449132871413,0.8061918089906894,0.4958702128210391,0.2506215349974613,13.92388367652893
94,0.350673571228981,0.3527177790813253,0.8127034900325584,0.48201220743731804,0.25249156953929697,13.923171520233154
95,0.4110598713159561,0.35855198830478835,0.8109327697492431,0.4910292986238611,0.26025977383361854,13.96843695640564
96,0.3398169130086899,0.3566784807751785,0.805220768835323,0.4967981006394699,0.2536986982732014,14.061522483825684
97,0.355227068066597,0.35653333950432037,0.810304449648712,0.48625777741553405,0.24839571050037965,13.89905595779419
98,0.378601536154747,0.358740159169363,0.8099046095847375,0.48780106907334325,0.2519352416907458,14.008674621582031
99,0.3105303794145584,0.35391918119388255,0.8082481293197007,0.4881541555254285,0.24352785990444606,13.92491602897644
100,0.30784325301647186,0.3493115883761415,0.804649568743931,0.496811141839857,0.23690446610527505,13.954054117202759
101,0.3042124956846237,0.3448016791069897,0.8124750099960016,0.4849166137800286,0.24340610798541204,13.925106763839722
102,0.3126288056373596,0.3415843917600267,0.8011081281773005,0.5010427399855581,0.24210296929341957,13.859224796295166
103,0.3667249381542206,0.3440984463994461,0.811732449877192,0.4857971602551548,0.250722819141399,14.04777979850769
104,0.3307342678308487,0.3427620285425863,0.8111041297766608,0.4893274505530678,0.24863889151060112,13.906147003173828
105,0.3331588953733444,0.3418017152256621,0.8100759696121551,0.48709382039954585,0.24449168642236674,13.891187906265259
106,0.29464033246040344,0.33708557694913627,0.8164162906266065,0.4731425459579801,0.2437275550213868,13.946324348449707
107,0.30183637142181396,0.3335606563964041,0.8164734106357457,0.47797564884372995,0.24184291177250183,13.961425304412842
108,0.2952665388584137,0.32973124464260506,0.8155023704803793,0.47297250766303806,0.2448958623254387,13.966798543930054
109,0.3486783653497696,0.3316259567133215,0.8075055692008911,0.4897089531690287,0.25471349737850285,13.878764390945435
110,0.29278725385665894,0.3277420864276553,0.8131033300965328,0.4771130551976381,0.2581929334984756,13.945965766906738
111,0.2645658105611801,0.3214244588410078,0.8133889301422288,0.47592174800685827,0.254213477615789,13.840540885925293
112,0.2806209325790405,0.3173441062148111,0.8155023704803793,0.4726397144262841,0.2554690447101332,13.926530361175537
113,0.35089099407196045,0.320698795000526,0.8099046095847375,0.4843245746828014,0.26754182163946005,14.009078979492188
114,0.3047682046890259,0.319105735969376,0.8178442908550866,0.4707280209992518,0.2650464506728104,13.933887481689453
115,0.2970198690891266,0.31689714928135104,0.8195578911292626,0.4659262806963359,0.260257891439385,14.039405822753906
116,0.4094327837228775,0.32615071272550367,0.8191580510652882,0.46638112961510586,0.27131531214405513,14.045594930648804
117,0.3544187396764755,0.32897751542060083,0.8208716513394642,0.46096686623892874,0.25987035804056513,13.94092059135437
118,0.307201087474823,0.32679987262602306,0.819100931056149,0.4674180674540626,0.2546685816238869,13.916885614395142
119,0.3209564685821533,0.3262155322216361,0.8206431713029074,0.4640696188104632,0.2509782774264039,13.943683385848999
120,0.3014017939567566,0.32373415839514813,0.8221282915405267,0.46308530182945673,0.25223552552773093,13.963457345962524
121,0.31092222034931183,0.3224529645905645,0.8179585308733649,0.4676550222702176,0.25611221155993213,13.893326044082642
122,0.37116047739982605,0.3273237158714907,0.8184726109556177,0.46364207343473063,0.2643097586724728,13.950101852416992
123,0.3158058077096939,0.326171925055311,0.8250985320157651,0.45667156021012084,0.2656193062243576,13.941691875457764
124,0.2721932977437973,0.32077406232415967,0.8334380533500886,0.43931247714582217,0.2556138441823975,13.910479307174683
125,0.3364845812320709,0.3223451142149508,0.8277260524361684,0.4485217694332974,0.25541270391176124,14.053738832473755
126,0.33607301115989685,0.32371790390944544,0.8254412520706004,0.4526295031013422,0.26301707151885145,13.94071650505066
127,0.34205228090286255,0.3255513416087872,0.8221282915405267,0.46178653122761376,0.2630962109703948,13.901907920837402
128,0.30698056519031525,0.32369426396694,0.8278402924544468,0.45364539285617733,0.24823504278726155,14.030164241790771
129,0.3569762855768204,0.32702246612792807,0.8231564517050323,0.45784705310519336,0.25914883281741585,13.880841255187988
130,0.33168044686317444,0.3274882642014527,0.8276689324270292,0.453592159198832,0.25201232698905324,13.912019491195679
131,0.30610227584838867,0.3253496653661463,0.8279545324727252,0.45052273326145703,0.24654411687850214,13.916361331939697
132,0.2817845940589905,0.3209931582354307,0.825898212143714,0.44553774259540635,0.2476799625793289,14.089367866516113
133,0.33344823122024536,0.3222386655339121,0.8227566116410578,0.45473357569013423,0.24422403676592,13.967970848083496
134,0.32594190537929535,0.3226089895184504,0.821385731421717,0.4587187435740992,0.2495933748983962,13.973659753799438
135,0.31682950258255005,0.3220310408248604,0.8250985320157651,0.4515372569127015,0.247827989060689,13.991024732589722
136,0.295367106795311,0.3193646474219054,0.8224710115953618,0.45395926259716185,0.24501423595161897,13.926018476486206
137,0.3200819045305252,0.3194363731327674,0.8285257325641172,0.44666556557819825,0.25242496738145215,13.99385404586792
138,0.3067000061273575,0.3181627364322264,0.8282972525275604,0.4464617417783721,0.24652152490879167,13.997777462005615
139,0.3098927140235901,0.3173357341913628,0.8235562917690067,0.45424316762546335,0.25018479937175025,13.921408653259277
140,0.2714523375034332,0.31274739452256983,0.8229279716684754,0.45114005729516654,0.24367460390331536,13.89298129081726
141,0.2897695004940033,0.3104496051197132,0.8277260524361684,0.44815696788120496,0.2478620653102926,13.913267374038696
142,0.2927069514989853,0.3086753397576404,0.826469412235106,0.4495086269276232,0.25077668594805136,13.966037034988403
143,0.297869548201561,0.30759476060203245,0.8326954932312789,0.43388137526824544,0.24981788712849293,13.969918489456177
144,0.33308617770671844,0.31014390231250105,0.83189581310333,0.43280914269804294,0.2529180245742778,13.936467409133911
145,0.29431815445423126,0.3085613275266741,0.8269263723082195,0.44614805363676563,0.25363266575958726,14.06696343421936
146,0.3134721964597702,0.3090524144199837,0.8283543725366996,0.4401180011567645,0.25117222845701037,13.948103189468384
147,0.3257359266281128,0.31072076564079665,0.8308676529388245,0.4367519604896423,0.24983102621928693,13.890719413757324
